X,Y,OBJECTID,RTE,RTE_SFX,DIST,CNTY,PM_PFX,POSTMILE,PM_SFX,LEG,DESCRIPTION,VEHICLE_AADT_TOTAL,TOT_TRK_AADT,TRK_PERCENT_TOT,TRK_2_AXLE,TRK_2_AXLE_PCT,TRK_3_AXLE,TRK_3_AXLE_PCT,TRK_4_AXLE,TRK_4_AXLE_PCT,TRK_5_AXLE,TRK_5_AXLE_PCT,EAL,EST_VER_YEAR,EST_VER_CODE
-121.912256501,36.5746454640001,145,1,,5,MON,,75.135,,B,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",49500,2475,5,1658,67,495,20,197,7.97,124,5.03,175,17,E
-121.912432977,36.5748261840001,146,1,,5,MON,,75.135,,B,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",49500,2475,5,1658,67,495,20,197,7.97,124,5.03,175,17,E
-121.912256501,36.5746454640001,147,1,,5,MON,,75.135,,A,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",60000,2400,4,1464,61,576,24,191,7.97,169,7.03,191,17,E
-121.912432977,36.5748261840001,148,1,,5,MON,,75.135,,A,"JCT. RTE. 68, CARMEL- PACIFIC GROVE",60000,2400,4,1464,61,576,24,191,7.97,169,7.03,191,17,E
-121.868390551,36.5950601490001,149,1,,5,MON,R,78.119,,B,"MONTEREY, JCT. RTE. 68 EAST",87000,4350,5,2784,64,957,22,347,7.97,262,6.03,327,17,E
-121.868553758,36.595216678,150,1,,5,MON,R,78.119,,B,"MONTEREY, JCT. RTE. 68 EAST",87000,4350,5,2784,64,957,22,347,7.97,262,6.03,327,17,E
-121.868390551,36.5950601490001,151,1,,5,MON,R,78.119,,A,"MONTEREY, JCT. RTE. 68 EAST",60000,3000,5,1800,60,570,19,180,6,450,15,297,17,E
-121.868553758,36.595216678,152,1,,5,MON,R,78.119,,A,"MONTEREY, JCT. RTE. 68 EAST",60000,3000,5,1800,60,570,19,180,6,450,15,297,17,E
-121.857844456,36.6100898550001,153,1,,5,MON,R,79.357,,B,"SEASIDE, JCT. RTE. 218",68000,3400,5,2006,59,612,18,204,6,578,17,356,17,E
-121.857916595,36.610339518,154,1,,5,MON,R,79.357,,B,"SEASIDE, JCT. RTE. 218",68000,3400,5,2006,59,612,18,204,6,578,17,356,17,E
-121.857844456,36.6100898550001,155,1,,5,MON,R,79.357,,A,"SEASIDE, JCT. RTE. 218",63000,3150,5,1764,56,599,19,189,6,599,19,351,17,E
-121.857916595,36.610339518,156,1,,5,MON,R,79.357,,A,"SEASIDE, JCT. RTE. 218",63000,3150,5,1764,56,599,19,189,6,599,19,351,17,E
-121.842030884,36.624002182,157,1,,5,MON,R,80.679,,A,ORD VILLAGE INTERCHANGE,71000,3550,5,1882,53,710,20,142,4,817,23,434,17,E
-121.842099602,36.6241972720001,158,1,,5,MON,R,80.679,,A,ORD VILLAGE INTERCHANGE,71000,3550,5,1882,53,710,20,142,4,817,23,434,17,E
-121.783248154,36.7313188160001,159,1,,5,MON,R,89.185,,O,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",37500,2625,7,1103,42,315,12,158,6,1050,40,453,17,E
-121.783579027,36.73154995,160,1,,5,MON,R,89.185,,O,"SALINAS RIVER BRIDGE, CASTROVILLE, SOUTH",37500,2625,7,1103,42,315,12,158,6,1050,40,453,17,E
-121.765643395,36.753039749,161,1,,5,MON,R,90.979,,B,"CASTROVILLE, JCT. RTE. 156 WEST",44500,3560,8,1282,36,570,16,284,7.97,1425,40.03,631,17,E
-121.766409021,36.7532198650001,162,1,,5,MON,R,90.979,,B,"CASTROVILLE, JCT. RTE. 156 WEST",44500,3560,8,1282,36,570,16,284,7.97,1425,40.03,631,17,E
-121.765643395,36.753039749,163,1,,5,MON,R,90.979,,A,"CASTROVILLE, JCT. RTE. 156 WEST",27000,2430,9,1094,45,340,14,146,6,851,35,385,17,E
-121.766409021,36.7532198650001,164,1,,5,MON,R,90.979,,A,"CASTROVILLE, JCT. RTE. 156 WEST",27000,2430,9,1094,45,340,14,146,6,851,35,385,17,E
-121.765433273,36.7708273540001,165,1,,5,MON,T,92.213,,A,"CASTROVILLE, JCT. RTE. 183",28000,2800,10,1372,49,364,13,140,5,924,33,421,17,E
-121.765433273,36.7708273540001,166,1,,5,MON,T,92.213,,A,"CASTROVILLE, JCT. RTE. 183",28000,2800,10,1372,49,364,13,140,5,924,33,421,17,E
-121.770012481,36.8698927620001,167,1,,5,MON,T,101.04,,B,SALINAS/PAJARO ROADS,29500,3245,11,1525,47,422,13,195,6,1103,34,501,17,E
-121.770250474,36.8698629190001,168,1,,5,MON,T,101.04,,B,SALINAS/PAJARO ROADS,29500,3245,11,1525,47,422,13,195,6,1103,34,501,17,E
-121.770012481,36.8698927620001,169,1,,5,MON,T,101.04,,A,SALINAS/PAJARO ROADS,41000,4510,11,2165,48,541,12,271,6,1533,34,694,17,E
-121.770250474,36.8698629190001,170,1,,5,MON,T,101.04,,A,SALINAS/PAJARO ROADS,41000,4510,11,2165,48,541,12,271,6,1533,34,694,17,E
-121.774097,36.8943638540001,171,1,,5,SCR,R,0.716,,B,JCT. RTE. 129,41000,4100,10,1886,46,533,13,205,5,1476,36,654,17,E
-121.774346475,36.8943014330001,172,1,,5,SCR,R,0.716,,B,JCT. RTE. 129,41000,4100,10,1886,46,533,13,205,5,1476,36,654,17,E
-121.774097,36.8943638540001,173,1,,5,SCR,R,0.716,,A,JCT. RTE. 129,44500,3560,8,2029,57,463,13,142,4,926,26,454,17,E
-121.774346475,36.8943014330001,174,1,,5,SCR,R,0.716,,A,JCT. RTE. 129,44500,3560,8,2029,57,463,13,142,4,926,26,454,17,E
-121.790152586,36.919664895,175,1,,5,SCR,R,2.683,,B,JCT. RTE. 152,35000,3150,9,1832,58.17,347,11,189,6,782,24.83,394,17,E
-121.790480406,36.919738081,176,1,,5,SCR,R,2.683,,B,JCT. RTE. 152,35000,3150,9,1832,58.17,347,11,189,6,782,24.83,394,17,E
-121.790152586,36.919664895,177,1,,5,SCR,R,2.683,,A,JCT. RTE. 152,59000,2950,5,1918,65,384,13,118,4,531,18,303,17,E
-121.790480406,36.919738081,178,1,,5,SCR,R,2.683,,A,JCT. RTE. 152,59000,2950,5,1918,65,384,13,118,4,531,18,303,17,E
-121.986232722,36.9871539160001,179,1,,5,SCR,,14.864,,A,SOQUEL AVENUE,98000,5880,6,3704,63,941,16,294,5,941,16,584,17,E
-121.986341625,36.987050658,180,1,,5,SCR,,14.864,,A,SOQUEL AVENUE,98000,5880,6,3704,63,941,16,294,5,941,16,584,17,E
-122.021410121,36.9896587050001,181,1,,5,SCR,,16.821,,B,"SANTA CRUZ, JCT. RTE. 17 NORTH",93000,4650,5,2930,63,605,13,233,5,884,19,497,17,E
-122.020529552,36.98910432,182,1,,5,SCR,,16.821,,B,"SANTA CRUZ, JCT. RTE. 17 NORTH",93000,4650,5,2930,63,605,13,233,5,884,19,497,17,E
-122.021410121,36.9896587050001,183,1,,5,SCR,,16.821,,A,"SANTA CRUZ, JCT. RTE. 17 NORTH",56000,2800,5,1629,58.17,364,13,140,5,667,23.83,341,17,E
-122.020529552,36.98910432,184,1,,5,SCR,,16.821,,A,"SANTA CRUZ, JCT. RTE. 17 NORTH",56000,2800,5,1629,58.17,364,13,140,5,667,23.83,341,17,E
-122.065470088,36.9615933370001,185,1,,5,SCR,,20.611,,A,"SANTA CRUZ, NORTH CITY LIMITS",14300,1287,9,631,49,245,19,39,3,373,29,179,17,E
-122.065470088,36.9615933370001,186,1,,5,SCR,,20.611,,A,"SANTA CRUZ, NORTH CITY LIMITS",14300,1287,9,631,49,245,19,39,3,373,29,179,17,E
-122.216213547,37.0284542700001,187,1,,5,SCR,,30.44,,B,LANDING/SWANTON ROADS,9200,552,6,265,48,28,5,28,5,232,42,96,17,E
-122.216213547,37.0284542700001,188,1,,5,SCR,,30.44,,B,LANDING/SWANTON ROADS,9200,552,6,265,48,28,5,28,5,232,42,96,17,E
-122.399877492,37.32455436,189,1,,4,SM,,18.189,,B,JCT. RTE. 84 EAST,6000,304,5.06,152,50.15,8,2.74,2,0.61,141,46.5,55,4,V
-122.399877492,37.32455436,190,1,,4,SM,,18.189,,B,JCT. RTE. 84 EAST,6000,304,5.06,152,50.15,8,2.74,2,0.61,141,46.5,55,4,V
-122.399877492,37.32455436,191,1,,4,SM,,18.189,,A,JCT. RTE. 84 EAST,6700,516,7.7,248,48.03,72,13.98,10,1.97,186,36.02,81,4,V
-122.399877492,37.32455436,192,1,,4,SM,,18.189,,A,JCT. RTE. 84 EAST,6700,516,7.7,248,48.03,72,13.98,10,1.97,186,36.02,81,4,V
-122.42670302,37.4313697470001,193,1,,4,SM,,26.432,,B,MIRAMONTES POINT ROAD,8000,401,5.01,245,61.22,30,7.48,6,1.59,119,29.71,53,4,V
-122.42670302,37.4313697470001,194,1,,4,SM,,26.432,,B,MIRAMONTES POINT ROAD,8000,401,5.01,245,61.22,30,7.48,6,1.59,119,29.71,53,4,V
-122.433428186,37.4680116330001,195,1,,4,SM,,29.036,,B,"HALF MOON BAY, JCT. RTE. 92 EAST",27000,713,2.64,449,62.98,55,7.71,10,1.41,199,27.89,91,4,V
-122.433649813,37.468032464,196,1,,4,SM,,29.036,,B,"HALF MOON BAY, JCT. RTE. 92 EAST",27000,713,2.64,449,62.98,55,7.71,10,1.41,199,27.89,91,4,V
-122.433428186,37.4680116330001,197,1,,4,SM,,29.036,,A,"HALF MOON BAY, JCT. RTE. 92 EAST",24600,782,3.18,431,55.13,143,18.3,51,6.53,157,20.05,90,4,V
-122.433649813,37.468032464,198,1,,4,SM,,29.036,,A,"HALF MOON BAY, JCT. RTE. 92 EAST",24600,782,3.18,431,55.13,143,18.3,51,6.53,157,20.05,90,4,V
-122.51463368,37.528734329,199,1,,4,SM,,35.334,,B,VALLEMAR/ETHELDORE STREETS,15000,1140,7.6,767,67.26,143,12.53,68,6,162,14.21,106,4,V
-122.51463368,37.528734329,200,1,,4,SM,,35.334,,B,VALLEMAR/ETHELDORE STREETS,15000,1140,7.6,767,67.26,143,12.53,68,6,162,14.21,106,4,V
-122.503827272,37.5959435090001,201,1,,4,SM,,40.959,,A,"PACIFICA, LINDA MAR BOULEVARD",33000,891,2.7,541,60.72,186,20.86,35,3.94,129,14.48,86,7,V
-122.503827272,37.5959435090001,202,1,,4,SM,,40.959,,A,"PACIFICA, LINDA MAR BOULEVARD",33000,891,2.7,541,60.72,186,20.86,35,3.94,129,14.48,86,7,V
-122.487646341,37.626047091,203,1,,4,SM,R,43.464,,B,"PACIFICA, SHARP PARK ROAD INTERCHANGE",47000,945,2.01,596,63.05,122,12.9,78,8.29,149,15.76,95,4,V
-122.487908577,37.6259180970001,204,1,,4,SM,R,43.464,,B,"PACIFICA, SHARP PARK ROAD INTERCHANGE",47000,945,2.01,596,63.05,122,12.9,78,8.29,149,15.76,95,4,V
-122.485030528,37.668302587,205,1,,4,SM,R,46.722,,B,"DALY CITY, JCT. RTE. 35",48500,960,1.98,602,62.71,204,21.28,26,2.69,128,13.33,88,4,V
-122.485133152,37.6684828630001,206,1,,4,SM,R,46.722,,B,"DALY CITY, JCT. RTE. 35",48500,960,1.98,602,62.71,204,21.28,26,2.69,128,13.33,88,4,V
-122.485030528,37.668302587,207,1,,4,SM,R,46.722,,A,"DALY CITY, JCT. RTE. 35",69000,1166,1.69,658,56.4,112,9.63,11,0.91,385,33.06,168,7,V
-122.485133152,37.6684828630001,208,1,,4,SM,R,46.722,,A,"DALY CITY, JCT. RTE. 35",69000,1166,1.69,658,56.4,112,9.63,11,0.91,385,33.06,168,7,V
-122.471338083,37.6779622940001,209,1,,4,SM,R,47.802,,B,SOUTH JCT. RTE. 280,74000,459,0.62,354,77.19,53,11.62,5,1.1,46,10.09,34,4,V
-122.472252943,37.678187441,210,1,,4,SM,R,47.802,,B,SOUTH JCT. RTE. 280,74000,459,0.62,354,77.19,53,11.62,5,1.1,46,10.09,34,4,V
-122.47143794,37.7050066990001,211,1,,4,SM,R,48.359,,A,NORTH JCT. RTE. 280,89000,1219,1.37,827,67.82,186,15.29,36,2.99,169,13.9,110,8,V
-122.471744892,37.7049805230001,212,1,,4,SM,R,48.359,,A,NORTH JCT. RTE. 280,89000,1219,1.37,827,67.82,186,15.29,36,2.99,169,13.9,110,8,V
-122.475081767,37.7346407090001,213,1,,4,SF,,1.897,,A,"SAN FRANCISCO, JCT. RTE. 35",66000,1056,1.6,720,68.15,55,5.2,38,3.64,243,23.01,120,4,V
-122.475204459,37.7346454290001,214,1,,4,SF,,1.897,,A,"SAN FRANCISCO, JCT. RTE. 35",66000,1056,1.6,720,68.15,55,5.2,38,3.64,243,23.01,120,4,V
-122.477280702,37.765446549,215,1,,4,SF,,4.05,,B,"SAN FRANCISCO, LINCOLN WAY",66000,1030,1.56,706,68.5,107,10.37,10,0.99,207,20.14,107,4,V
-122.477406169,37.765463719,216,1,,4,SF,,4.05,,B,"SAN FRANCISCO, LINCOLN WAY",66000,1030,1.56,706,68.5,107,10.37,10,0.99,207,20.14,107,4,V
-122.469455452,37.803279419,217,1,,4,SF,,7.077,,B,JCT. RTE. 101,60000,1320,2.2,1030,78,140,10.6,29,2.2,121,9.2,95,1,E
-122.469865354,37.802673269,218,1,,4,SF,,7.077,,B,JCT. RTE. 101,60000,1320,2.2,1030,78,140,10.6,29,2.2,121,9.2,95,1,E
-122.516312386,37.88022993,219,1,,4,MRN,,0,,A,JCT. RTE. 101,31500,718,2.28,552,76.94,94,13.15,15,2.12,56,7.78,49,4,V
-122.516312386,37.88022993,220,1,,4,MRN,,0,,A,JCT. RTE. 101,31500,718,2.28,552,76.94,94,13.15,15,2.12,56,7.78,49,4,V
-122.524949261,37.882157256,221,1,,4,MRN,,0.65,,B,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",31500,469,1.49,292,62.18,56,11.97,21,4.41,101,21.43,53,4,V
-122.524949261,37.882157256,222,1,,4,MRN,,0.65,,B,"TAMALPAIS JUNCTION, ALMONTE BOULEVARD",31500,469,1.49,292,62.18,56,11.97,21,4.41,101,21.43,53,4,V
-122.55376972,37.8840942050001,223,1,,4,MRN,,3.35,,A,SOUTH JCT. PANORAMIC HIGHWAY,3700,30,0.82,28,93.1,2,6.9,0,0,0,0,1,4,V
-122.55376972,37.8840942050001,224,1,,4,MRN,,3.35,,A,SOUTH JCT. PANORAMIC HIGHWAY,3700,30,0.82,28,93.1,2,6.9,0,0,0,0,1,4,V
-122.700151737,37.9357118400001,225,1,,4,MRN,,17.2,,B,BOLINAS ROAD,2700,41,1.52,26,63.16,9,21.05,2,5.26,4,10.53,3,4,V
-122.700151737,37.9357118400001,226,1,,4,MRN,,17.2,,B,BOLINAS ROAD,2700,41,1.52,26,63.16,9,21.05,2,5.26,4,10.53,3,4,V
-122.787773122,38.0405021920001,227,1,,4,MRN,,26.509,,A,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",3600,157,4.37,119,76.06,25,16.2,0,0,12,7.75,11,1,V
-122.787773122,38.0405021920001,228,1,,4,MRN,,26.509,,A,"SIR FRANCIS DRAKE BOULEVARD, SOUTH",3600,157,4.37,119,76.06,25,16.2,0,0,12,7.75,11,1,V
-122.905162906,38.241944931,229,1,,4,MRN,,45.36,,A,TOMALES/PETALUMA ROADS,1450,30,2.1,16,53.7,5,16.7,0,0,9,29.6,4,1,E
-122.905162906,38.241944931,230,1,,4,MRN,,45.36,,A,TOMALES/PETALUMA ROADS,1450,30,2.1,16,53.7,5,16.7,0,0,9,29.6,4,1,E
-122.896536941,38.3164439920001,231,1,,4,SON,,0.19,,B,VALLEY FORD ROAD,1150,39,3.43,37,94.44,2,5.56,0,0,0,0,1,1,V
-122.896536941,38.3164439920001,232,1,,4,SON,,0.19,,B,VALLEY FORD ROAD,1150,39,3.43,37,94.44,2,5.56,0,0,0,0,1,1,V
-122.977435474,38.3371474250001,233,1,,4,SON,,5.38,,A,BODEGA HIGHWAY,8100,505,6.24,447,88.55,29,5.73,8,1.53,21,4.2,27,1,V
-122.977435474,38.3371474250001,234,1,,4,SON,,5.38,,A,BODEGA HIGHWAY,8100,505,6.24,447,88.55,29,5.73,8,1.53,21,4.2,27,1,V
-123.104474727,38.4370662270001,235,1,,4,SON,,20.1,,B,JCT. RTE. 116 EAST,2350,65,2.76,52,79.31,3,5.17,0,0,10,15.52,6,1,V
-123.104474727,38.4370662270001,236,1,,4,SON,,20.1,,B,JCT. RTE. 116 EAST,2350,65,2.76,52,79.31,3,5.17,0,0,10,15.52,6,1,V
-123.104474727,38.4370662270001,237,1,,4,SON,,20.1,,A,JCT. RTE. 116 EAST,3000,174,5.8,96,54.9,49,28,5,3.1,24,14,17,1,E
-123.104474727,38.4370662270001,238,1,,4,SON,,20.1,,A,JCT. RTE. 116 EAST,3000,174,5.8,96,54.9,49,28,5,3.1,24,14,17,1,E
-123.246436055,38.518492838,239,1,,4,SON,R,33.038,,A,"FORT ROSS, FORT ROSS ROAD",1950,121,6.2,52,42.8,34,28.3,0,0,35,28.9,17,1,E
-123.246436055,38.518492838,240,1,,4,SON,R,33.038,,A,"FORT ROSS, FORT ROSS ROAD",1950,121,6.2,52,42.8,34,28.3,0,0,35,28.9,17,1,E
-123.399457456,38.651918214,241,1,,4,SON,,48.112,,B,STEWARTS POINT/SKAGGS SPRINGS ROAD,1750,179,10.25,109,60.98,38,21.14,0,0,32,17.89,18,1,V
-123.399457456,38.651918214,242,1,,4,SON,,48.112,,B,STEWARTS POINT/SKAGGS SPRINGS ROAD,1750,179,10.25,109,60.98,38,21.14,0,0,32,17.89,18,1,V
-123.399457456,38.651918214,243,1,,4,SON,,48.112,,A,STEWARTS POINT/SKAGGS SPRINGS ROAD,1750,174,9.93,110,63.19,36,20.83,0,0,28,15.97,17,1,V
-123.399457456,38.651918214,244,1,,4,SON,,48.112,,A,STEWARTS POINT/SKAGGS SPRINGS ROAD,1750,174,9.93,110,63.19,36,20.83,0,0,28,15.97,17,1,V
-123.552257418,38.7839268440001,245,1,,1,MEN,,2.5,,O,SONOMA/MENDOCINO COUNTY LINE,1840,285,15.49,182,63.86,24,8.42,20,7.02,59,20.7,32,21,V
-123.552257418,38.7839268440001,246,1,,1,MEN,,2.5,,O,SONOMA/MENDOCINO COUNTY LINE,1840,285,15.49,182,63.86,24,8.42,20,7.02,59,20.7,32,21,V
-123.585428926,38.803554236,247,1,,1,MEN,,5.09,,B,FISH ROCK ROAD,3100,170,5.48,139,81.76,17,10,8,4.71,6,3.53,10,18,V
-123.585428926,38.803554236,248,1,,1,MEN,,5.09,,B,FISH ROCK ROAD,3100,170,5.48,139,81.76,17,10,8,4.71,6,3.53,10,18,V
-123.585428926,38.803554236,249,1,,1,MEN,,5.09,,A,FISH ROCK ROAD,3100,172,5.55,140,81.4,16,9.3,8,4.65,8,4.65,10,19,V
-123.585428926,38.803554236,250,1,,1,MEN,,5.09,,A,FISH ROCK ROAD,3100,172,5.55,140,81.4,16,9.3,8,4.65,8,4.65,10,19,V
-123.746613411,39.1975385860001,251,1,,1,MEN,,40.273,,A,JCT. RTE. 128 EAST,2970,293,9.86,166,56.64,51,17.48,20,6.99,55,18.88,32,19,V
-123.746613411,39.1975385860001,252,1,,1,MEN,,40.273,,A,JCT. RTE. 128 EAST,2970,293,9.86,166,56.64,51,17.48,20,6.99,55,18.88,32,19,V
-123.746613411,39.1975385860001,253,1,,1,MEN,,40.273,,B,JCT. RTE. 128 EAST,3000,205,6.83,133,64.88,33,16.1,17,8.29,22,10.73,18,19,V
-123.746613411,39.1975385860001,254,1,,1,MEN,,40.273,,B,JCT. RTE. 128 EAST,3000,205,6.83,133,64.88,33,16.1,17,8.29,22,10.73,18,19,V
-123.815257494,39.372307796,255,1,,1,MEN,R,55.78,,B,NORTH LIMITS CASPAR,8850,778,8.79,562,72.24,105,13.5,72,9.25,39,5.01,53,22,V
-123.815257494,39.372307796,256,1,,1,MEN,R,55.78,,B,NORTH LIMITS CASPAR,8850,778,8.79,562,72.24,105,13.5,72,9.25,39,5.01,53,22,V
-123.807922217,39.420129241,257,1,,1,MEN,,59.803,,B,JCT. RTE. 20 EAST,11000,679,6.17,370,54.49,195,28.72,52,7.66,62,9.13,60,19,V
-123.807922217,39.420129241,258,1,,1,MEN,,59.803,,B,JCT. RTE. 20 EAST,11000,679,6.17,370,54.49,195,28.72,52,7.66,62,9.13,60,19,V
-123.807922217,39.420129241,259,1,,1,MEN,,59.803,,A,JCT. RTE. 20 EAST,4850,174,3.59,95,54.6,38,21.84,22,12.64,19,10.92,17,19,V
-123.807922217,39.420129241,260,1,,1,MEN,,59.803,,A,JCT. RTE. 20 EAST,4850,174,3.59,95,54.6,38,21.84,22,12.64,19,10.92,17,19,V
-123.831537308,39.780359305,261,1,,1,MEN,,90.874,,B,JCT. RTE. 211 NORTH,570,86,15.17,25,29.63,13,14.81,10,11.11,38,44.44,17,16,E
-123.831537308,39.780359305,262,1,,1,MEN,,90.874,,B,JCT. RTE. 211 NORTH,570,86,15.17,25,29.63,13,14.81,10,11.11,38,44.44,17,16,E
-123.713606467,39.8681699950001,263,1,,1,MEN,,105.578,,B,"LEGGETT, JCT. RTE. 101",630,55,8.75,23,41.43,15,27.14,4,7.14,13,24.29,7,19,V
-123.713606467,39.8681699950001,264,1,,1,MEN,,105.578,,B,"LEGGETT, JCT. RTE. 101",630,55,8.75,23,41.43,15,27.14,4,7.14,13,24.29,7,19,V
-118.446849853,34.046901845,265,2,,7,LA,,3.645,,B,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",40500,960,2.37,852,88.77,41,4.25,10,1.09,57,5.89,55,6,V
-118.446923421,34.047013468,266,2,,7,LA,,3.645,,B,"LOS ANGELES, JCT. RTE. 405, SAN DIEGO FREEWAY",40500,960,2.37,852,88.77,41,4.25,10,1.09,57,5.89,55,6,V
-118.338513641,34.0906906160001,267,2,,7,LA,,10.896,,A,"LOS ANGELES, HIGHLAND AVENUE",31000,787,2.54,648,82.32,55,6.98,14,1.83,70,8.87,54,6,E
-118.338538503,34.0907546060001,268,2,,7,LA,,10.896,,A,"LOS ANGELES, HIGHLAND AVENUE",31000,787,2.54,648,82.32,55,6.98,14,1.83,70,8.87,54,6,E
-118.306592201,34.0907908570001,269,2,,7,LA,,12.74,,B,"LOS ANGELES, JCT. RTE. 101, HOLLYWOOD FREEWAY",44500,1130,2.54,930,82.32,79,6.98,21,1.83,100,8.87,77,6,V
-118.306592201,34.0907908570001,270,2,,7,LA,,12.74,,B,"LOS ANGELES, JCT. RTE. 101, HOLLYWOOD FREEWAY",44500,1130,2.54,930,82.32,79,6.98,21,1.83,100,8.87,77,6,V
-118.266866097,34.0720958570001,271,2,,7,LA,,12.75,,A,"LOS ANGELES, JCT. RTE. 101, HOLLYWOOD FREEWAY",32500,1342,4.13,1021,76.09,100,7.45,19,1.42,202,15.04,117,6,V
-118.266866097,34.0720958570001,272,2,,7,LA,,12.75,,A,"LOS ANGELES, JCT. RTE. 101, HOLLYWOOD FREEWAY",32500,1342,4.13,1021,76.09,100,7.45,19,1.42,202,15.04,117,6,V
-118.249839792,34.102472806,273,2,,7,LA,,15.143,,B,"LOS ANGELES, JCT. RTE. 5, GOLDEN STATE FREEWAY INTERCHANGE",46000,1279,2.78,834,65.19,100,7.81,23,1.81,322,25.18,153,12,E
-118.250086881,34.1026054500001,274,2,,7,LA,,15.143,,B,"LOS ANGELES, JCT. RTE. 5, GOLDEN STATE FREEWAY INTERCHANGE",46000,1279,2.78,834,65.19,100,7.81,23,1.81,322,25.18,153,12,E
-118.249839792,34.102472806,275,2,,7,LA,,15.143,,A,"LOS ANGELES, JCT. RTE. 5, GOLDEN STATE FREEWAY INTERCHANGE",128000,2803,2.19,2019,72.02,273,9.75,48,1.72,463,16.51,263,12,E
-118.250086881,34.1026054500001,276,2,,7,LA,,15.143,,A,"LOS ANGELES, JCT. RTE. 5, GOLDEN STATE FREEWAY INTERCHANGE",128000,2803,2.19,2019,72.02,273,9.75,48,1.72,463,16.51,263,12,E
-118.244300934,34.113145285,277,2,,7,LA,,16.008,,A,"LOS ANGELES, SAN FERNANDO ROAD INTERCHANGE",123000,2694,2.19,1940,72.02,263,9.75,46,1.72,445,16.51,252,12,E
-118.244431449,34.11324734,278,2,,7,LA,,16.008,,A,"LOS ANGELES, SAN FERNANDO ROAD INTERCHANGE",123000,2694,2.19,1940,72.02,263,9.75,46,1.72,445,16.51,252,12,E
-118.22618774,34.146569818,279,2,,7,LA,R,18.814,,B,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY INTERCHANGE",128000,2803,2.19,2019,72.02,273,9.75,48,1.72,463,16.51,263,12,E
-118.22637302,34.1467578360001,280,2,,7,LA,R,18.814,,B,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY INTERCHANGE",128000,2803,2.19,2019,72.02,273,9.75,48,1.72,463,16.51,263,12,E
-118.22618774,34.146569818,281,2,,7,LA,R,18.814,,A,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY INTERCHANGE",104000,1165,1.12,627,53.79,173,14.86,76,6.49,290,24.86,149,12,E
-118.22637302,34.1467578360001,282,2,,7,LA,R,18.814,,A,"LOS ANGELES, JCT. RTE. 134, VENTURA FREEWAY INTERCHANGE",104000,1165,1.12,627,53.79,173,14.86,76,6.49,290,24.86,149,12,E
-118.218261377,34.2046348370001,283,2,,7,LA,R,22.939,,B,"LA CANADA-FLINTRIDGE, JCT. RTE. 210, FOOTHILL FREEWAY INTERCHANGE",99000,1752,1.77,1277,72.86,152,8.65,74,4.23,250,14.26,156,16,V
-118.218878918,34.204807784,284,2,,7,LA,R,22.939,,B,"LA CANADA-FLINTRIDGE, JCT. RTE. 210, FOOTHILL FREEWAY INTERCHANGE",99000,1752,1.77,1277,72.86,152,8.65,74,4.23,250,14.26,156,16,V
-118.215463196,34.2114548760001,285,2,,7,LA,R,23.438,,B,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",11600,130,1.12,70,53.79,19,14.86,8,6.49,32,24.86,16,12,E
-118.215463196,34.2114548760001,286,2,,7,LA,R,23.438,,B,"LA CANADA-FLINTRIDGE, FOOTHILL BOULEVARD",11600,130,1.12,70,53.79,19,14.86,8,6.49,32,24.86,16,12,E
-118.200114296,34.2066665130001,287,2,,7,LA,,24.463,,A,"EAST JCT. RTE. 210, VIA ANGELES CREST HIGHWAY",12300,282,2.29,246,87.2,23,8.14,6,2.28,7,2.38,14,6,V
-118.200244192,34.2066858170001,288,2,,7,LA,,24.463,,A,"EAST JCT. RTE. 210, VIA ANGELES CREST HIGHWAY",12300,282,2.29,246,87.2,23,8.14,6,2.28,7,2.38,14,6,V
-118.153443593,34.2701741220001,289,2,,7,LA,,33.8,,B,ANGELES FOREST HIGHWAY,2500,38,1.53,15,39.51,10,25.14,5,12.89,9,22.46,5,6,V
-118.153443593,34.2701741220001,290,2,,7,LA,,33.8,,B,ANGELES FOREST HIGHWAY,2500,38,1.53,15,39.51,10,25.14,5,12.89,9,22.46,5,6,V
-118.153443593,34.2701741220001,291,2,,7,LA,,33.8,,A,ANGELES FOREST HIGHWAY,600,33,5.55,13,38.83,12,37.43,3,7.68,5,16.06,4,6,V
-118.153443593,34.2701741220001,292,2,,7,LA,,33.8,,A,ANGELES FOREST HIGHWAY,600,33,5.55,13,38.83,12,37.43,3,7.68,5,16.06,4,6,V
-118.10522747,34.258453611,293,2,,7,LA,,38.37,,B,MOUNT WILSON ROAD,600,33,5.55,13,38.83,12,37.43,3,7.68,5,16.06,4,6,E
-118.10522747,34.258453611,294,2,,7,LA,,38.37,,B,MOUNT WILSON ROAD,600,33,5.55,13,38.83,12,37.43,3,7.68,5,16.06,4,6,E
